"source_transaction_id","coverage_code","limits","deductable","per_occurance","premium","created_date"
"472436817_430048174","17",1000000,,1000000,150.00,
"472436818_0","09",1000000,,1000000,150.00,
"472436839_0","17",1000000,,1000000,150.00,
"472436843_430048384","17",1000000,,1000000,150.00,
"472436844_0","09",1000000,,1000000,150.00,
"472436855_0","17",1000000,,1000000,150.00,
"472436858_430048479","17",1000000,,1000000,150.00,
"472436859_0","09",1000000,,1000000,150.00,
"472436863_0","17",1000000,,1000000,150.00,
"472436866_430048515","17",1000000,,1000000,150.00,
"472436867_0","09",1000000,,1000000,150.00,
"472436871_0","17",1000000,,1000000,150.00,
"472436873_0","17",1000000,,1000000,150.00,
"472436875_430048563","17",1000000,,1000000,150.00,
"472436881_0","09",1000000,,1000000,150.00,
"472436887_0","17",1000000,,1000000,150.00,
"472436891_430048692","17",1000000,,1000000,150.00,
"472436893_0","09",1000000,,1000000,150.00,
"472436895_0","17",1000000,,1000000,150.00,
"472436899_430048739","17",1000000,,1000000,150.00,
"472436901_0","09",1000000,,1000000,150.00,
"472436903_0","17",1000000,,1000000,150.00,
"472436907_430048773","17",1000000,,1000000,150.00,
"472436908_0","09",1000000,,1000000,150.00,
"472436913_0","17",1000000,,1000000,150.00,
"472436917_430048854","17",1000000,,1000000,150.00,
"472436918_0","09",1000000,,1000000,150.00,
"472436920_0","17",1000000,,1000000,150.00,
"472436924_430048885","17",1000000,,1000000,150.00,
"472436925_0","09",1000000,,1000000,150.00,
"472436927_0","17",1000000,,1000000,150.00,
"472436931_0","09",1000000,,1000000,150.00,
"472436932_430048918","17",1000000,,1000000,150.00,
"472436933_0","17",1000000,,1000000,150.00,
"472436937_430048949","17",1000000,,1000000,150.00,
"472436939_0","09",1000000,,1000000,150.00,
"472436955_430049115","05",300000,,100000,150.00,
"472437033_0","17",1000000,,1000000,150.00,
"472437036_430049793","17",1000000,,1000000,150.00,
"472437037_0","09",1000000,,1000000,150.00,
"472437045_0","17",1000000,,1000000,150.00,
"472437049_430049907","17",1000000,,1000000,150.00,
"472437050_0","09",1000000,,1000000,150.00,
"472437055_0","17",1000000,,1000000,150.00,
"472437059_430049938","17",1000000,,1000000,150.00,
"472437061_0","09",1000000,,1000000,150.00,
"472437067_0","17",1000000,,1000000,150.00,
"472437070_430050006","17",1000000,,1000000,150.00,
"472437071_0","09",1000000,,1000000,150.00,
"472437076_0","17",1000000,,1000000,150.00,
"472437081_430050054","17",1000000,,1000000,150.00,
"472437082_0","09",1000000,,1000000,150.00,
"472437085_0","17",1000000,,1000000,150.00,
"472437088_430050099","17",1000000,,1000000,150.00,
"472437089_0","09",1000000,,1000000,150.00,
"472437095_0","17",1000000,,1000000,150.00,
"472437098_430050166","17",1000000,,1000000,150.00,
"472437099_0","09",1000000,,1000000,150.00,
"472437103_0","17",1000000,,1000000,150.00,
"472437106_430050216","17",1000000,,1000000,150.00,
"472437107_0","09",1000000,,1000000,150.00,
"472437110_0","17",1000000,,1000000,150.00,
"472437113_430050264","17",1000000,,1000000,150.00,
"472437114_0","09",1000000,,1000000,150.00,
"472437116_0","17",1000000,,1000000,150.00,
"472437119_430050281","17",1000000,,1000000,150.00,
"472437120_0","09",1000000,,1000000,150.00,
"472437122_0","17",1000000,,1000000,150.00,
"472437125_430050300","17",1000000,,1000000,150.00,
"472437126_0","09",1000000,,1000000,150.00,
"472437131_0","17",1000000,,1000000,150.00,
"472437134_430050345","17",1000000,,1000000,150.00,
"472437136_0","09",1000000,,1000000,150.00,
"472437137_430050359","17",2000000,,1000000,170.00,
"472437140_430050409","17",2000000,,1000000,170.00,
"472437146_0","17",1000000,,1000000,150.00,
"472437149_430050460","17",3000000,,1000000,182.00,
"472437150_430050474","17",1000000,,1000000,150.00,
"472437151_0","09",1000000,,1000000,150.00,
"472437166_0","17",1000000,,1000000,150.00,
"472437167_0","09",1000000,,1000000,150.00,
"472437169_430050541","17",1000000,,1000000,150.00,
"472437181_0","17",1000000,,1000000,150.00,
"472437183_430050670","17",1000000,,1000000,150.00,
"472437186_0","09",1000000,,1000000,150.00,
"472437203_0","17",1000000,,1000000,150.00,
"472437206_0","09",1000000,,1000000,150.00,
"472437209_430050880","17",1000000,,1000000,150.00,
"472437219_0","17",1000000,,1000000,150.00,
"472437222_430050992","17",1000000,,1000000,150.00,
"472437223_0","09",1000000,,1000000,150.00,
"472437230_0","17",1000000,,1000000,150.00,
"472437233_430051074","17",1000000,,1000000,150.00,
"472437234_0","09",1000000,,1000000,150.00,
"472437236_0","17",1000000,,1000000,150.00,
"472437239_430051091","17",1000000,,1000000,150.00,
"472437240_0","09",1000000,,1000000,150.00,
"472437242_0","17",1000000,,1000000,150.00,
"472437245_430051110","17",1000000,,1000000,150.00,
"472437246_0","09",1000000,,1000000,150.00,
"472437249_0","17",1000000,,1000000,150.00,
"472437252_430051138","17",1000000,,1000000,150.00,
"472437253_0","09",1000000,,1000000,150.00,
"472437254_430051141","02",500000,,100000,150.00,
"472437256_0","17",1000000,,1000000,150.00,
"472437259_430051169","01",300000,,100000,150.00,
"472437260_430051172","17",1000000,,1000000,150.00,
"472437261_0","09",1000000,,1000000,150.00,
"472437263_430051205","04",600000,,200000,150.00,
"472437266_430051236","06",600000,,200000,150.00,
"472437267_430051253","01",300000,,100000,150.00,
"472437276_0","17",1000000,,1000000,150.00,
"472437281_430051348","17",1000000,,1000000,150.00,
"472437282_0","09",1000000,,1000000,150.00,
"472437292_0","17",1000000,,1000000,150.00,
"472437295_430051401","17",1000000,,1000000,150.00,
"472437296_0","09",1000000,,1000000,150.00,
"472437298_0","17",1000000,,1000000,150.00,
"472437301_430051446","17",1000000,,1000000,150.00,
"472437302_0","09",1000000,,1000000,150.00,
"472437306_0","17",1000000,,1000000,150.00,
"472437309_0","17",1000000,,1000000,150.00,
"472437310_0","09",1000000,,1000000,150.00,
"472437312_430051494","17",1000000,,1000000,150.00,
"472437313_0","09",1000000,,1000000,150.00,
"472437318_0","17",1000000,,1000000,150.00,
"472437320_430051544","17",1000000,,1000000,150.00,
"472437323_0","09",1000000,,1000000,150.00,
"472437328_0","17",1000000,,1000000,150.00,
"472437329_430051592","17",1000000,,1000000,150.00,
"472437331_0","09",1000000,,1000000,150.00,
"472437333_430051611","17",2000000,,1000000,170.00,
"472437337_0","17",1000000,,1000000,150.00,
"472437338_430051642","17",1000000,,1000000,150.00,
"472437341_0","09",1000000,,1000000,150.00,
"472437344_430051673","17",1000000,,1000000,150.00,
"472437345_0","17",1000000,,1000000,150.00,
"472437347_0","09",1000000,,1000000,150.00,
"472437352_0","17",1000000,,1000000,150.00,
"472437354_430051740","17",1000000,,1000000,150.00,
"472437356_0","09",1000000,,1000000,150.00,
"472437362_0","17",1000000,,1000000,150.00,
"472437363_430051804","17",1000000,,1000000,150.00,
"472437365_0","09",1000000,,1000000,150.00,
"472437372_0","17",1000000,,1000000,150.00,
"472437373_430051866","17",1000000,,1000000,150.00,
"472437375_0","09",1000000,,1000000,150.00,
"472437394_0","17",1000000,,1000000,150.00,
"472437395_430052029","17",1000000,,1000000,150.00,
"472437397_0","09",1000000,,1000000,150.00,
"472437401_0","17",1000000,,1000000,150.00,
"472437402_430052094","17",1000000,,1000000,150.00,
"472437404_0","09",1000000,,1000000,150.00,
"472437407_0","17",1000000,,1000000,150.00,
"472437408_430052130","17",1000000,,1000000,150.00,
"472437410_0","09",1000000,,1000000,150.00,
"472437414_0","17",1000000,,1000000,150.00,
"472437416_430052161","17",1000000,,1000000,150.00,
"472437418_0","09",1000000,,1000000,150.00,
"472437424_0","17",1000000,,1000000,150.00,
"472437425_430052208","17",1000000,,1000000,150.00,
"472437427_0","09",1000000,,1000000,150.00,
"472437431_0","17",1000000,,1000000,150.00,
"472437432_430052239","17",1000000,,1000000,150.00,
"472437434_0","09",1000000,,1000000,150.00,
"472437441_0","17",1000000,,1000000,150.00,
"472437442_430052273","17",1000000,,1000000,150.00,
"472437444_0","09",1000000,,1000000,150.00,
"472437448_0","17",1000000,,1000000,150.00,
"472437449_430052306","17",1000000,,1000000,150.00,
"472437452_0","09",1000000,,1000000,150.00,
"472437457_0","17",1000000,,1000000,150.00,
"472437458_430052340","17",1000000,,1000000,150.00,
"472437460_0","09",1000000,,1000000,150.00,
"472437464_0","17",1000000,,1000000,150.00,
"472437465_430052371","17",1000000,,1000000,150.00,
"472437467_0","09",1000000,,1000000,150.00,
"472437476_0","17",1000000,,1000000,150.00,
"472437477_430052435","17",1000000,,1000000,150.00,
"472437479_0","09",1000000,,1000000,150.00,
"472437511_0","17",1000000,,1000000,150.00,
"472437512_430052712","17",1000000,,1000000,150.00,
"472437514_0","09",1000000,,1000000,150.00,
"472437518_0","17",1000000,,1000000,150.00,
"472437519_430052757","17",1000000,,1000000,150.00,
"472437521_0","09",1000000,,1000000,150.00,
"472437526_0","17",1000000,,1000000,150.00,
"472437527_430052774","17",1000000,,1000000,150.00,
"472437529_0","09",1000000,,1000000,150.00,
"472437534_0","17",1000000,,1000000,150.00,
"472437536_430052807","17",1000000,,1000000,150.00,
"472437538_0","09",1000000,,1000000,150.00,
"472437545_0","17",1000000,,1000000,150.00,
"472437546_430052855","17",1000000,,1000000,150.00,
"472437548_0","09",1000000,,1000000,150.00,
"472437556_0","17",1000000,,1000000,150.00,
"472437557_430052922","17",1000000,,1000000,150.00,
"472437559_0","09",1000000,,1000000,150.00,
"472437565_0","17",1000000,,1000000,150.00,
"472437566_430052998","17",1000000,,1000000,150.00,
"472437568_0","09",1000000,,1000000,150.00,
"472437575_430053018","17",1000000,,1000000,150.00,
"472437576_0","17",1000000,,1000000,150.00,
"472437577_0","09",1000000,,1000000,150.00,
"472437581_430053035","17",1000000,,1000000,150.00,
"472437582_0","17",1000000,,1000000,150.00,
"472437583_0","09",1000000,,1000000,150.00,
"472437587_430053052","17",1000000,,1000000,150.00,
"472437588_0","17",1000000,,1000000,150.00,
"472437589_0","09",1000000,,1000000,150.00,
"472437593_430053083","17",1000000,,1000000,150.00,
"472437594_0","17",1000000,,1000000,150.00,
"472437595_0","09",1000000,,1000000,150.00,
"472437619_430053293","05",300000,,100000,150.00,
"472437620_430053309","05",300000,,100000,150.00,
"472437639_430053505","05",300000,,100000,150.00,
"472437641_430053522","05",300000,,100000,150.00,
"472437653_430053634","17",1000000,,1000000,150.00,
"472437654_0","17",1000000,,1000000,150.00,
"472437655_0","09",1000000,,1000000,150.00,
"472437660_430053651","17",1000000,,1000000,150.00,
"472437661_0","17",1000000,,1000000,150.00,
"472437662_0","09",1000000,,1000000,150.00,
"472437668_430053682","17",1000000,,1000000,150.00,
"472437669_0","17",1000000,,1000000,150.00,
"472437670_0","09",1000000,,1000000,150.00,
"472437684_430053794","17",1000000,,1000000,150.00,
"472437685_0","17",1000000,,1000000,150.00,
"472437686_0","09",1000000,,1000000,150.00,
"472437700_430053925","17",1000000,,1000000,150.00,
"472437702_0","17",1000000,,1000000,150.00,
"472437703_0","09",1000000,,1000000,150.00,
"472437707_430053973","18",1000000,,1000000,150.00,
"472437708_0","17",1000000,,1000000,150.00,
"472437709_0","09",1000000,,1000000,150.00,
"472437715_430054007","17",1000000,,1000000,150.00,
"472437716_0","17",1000000,,1000000,150.00,
"472437718_0","09",1000000,,1000000,150.00,
"472437724_0","17",1000000,,1000000,150.00,
"472437725_430054038","17",1000000,,1000000,150.00,
"472437727_0","09",1000000,,1000000,150.00,
"472437738_0","17",1000000,,1000000,150.00,
"472437739_430054153","17",1000000,,1000000,150.00,
"472437742_0","09",1000000,,1000000,150.00,
"472437754_0","17",1000000,,1000000,150.00,
"472437755_430054251","17",1000000,,1000000,150.00,
"472437757_0","09",1000000,,1000000,150.00,
"472437764_0","17",1000000,,1000000,150.00,
"472437765_430054301","17",1000000,,1000000,150.00,
"472437767_0","09",1000000,,1000000,150.00,
"472437780_430054444","05",300000,,100000,150.00,
"472437786_430054508","05",300000,,100000,150.00,
"472437787_430054511","05",300000,,100000,150.00,
"472437789_0","17",1000000,,1000000,150.00,
"472437790_430054539","17",1000000,,1000000,150.00,
"472437793_0","09",1000000,,1000000,150.00,
"472437795_430054573","17",300000,,100000,150.00,
"472437796_430054587","17",300000,,100000,150.00,
"472437617_430054556","05",300000,,100000,150.00,
"472437800_0","17",1000000,,1000000,150.00,
"472437801_430054637","17",1000000,,1000000,150.00,
"472437803_0","09",1000000,,1000000,150.00,
"472437807_430054699","17",500000,,100000,150.00,
"472437812_0","17",1000000,,1000000,150.00,
"472437813_430054704","17",1000000,,1000000,150.00,
"472437815_0","09",1000000,,1000000,150.00,
"472437829_0","17",1000000,,1000000,150.00,
"472437830_430054833","05",300000,,100000,150.00,
"472437832_430054816","17",1000000,,1000000,150.00,
"472437835_0","09",1000000,,1000000,150.00,
"472437836_430054864","05",300000,,100000,150.00,
"472437854_430055027","17",1000000,,1000000,150.00,
"472437855_0","09",1000000,,1000000,150.00,
"472437866_0","17",1000000,,1000000,150.00,
"472437868_430055111","17",1000000,,1000000,150.00,
"472437870_0","09",1000000,,1000000,150.00,
"472437879_0","17",1000000,,1000000,150.00,
"472437880_430055206","17",1000000,,1000000,150.00,
"472437882_0","09",1000000,,1000000,150.00,
"472437886_0","17",1000000,,1000000,150.00,
"472437887_430055240","17",1000000,,1000000,150.00,
"472437889_0","09",1000000,,1000000,150.00,
"472437893_430055254","17",1000000,,1000000,150.00,
"472437895_0","17",1000000,,1000000,150.00,
"472437896_0","09",1000000,,1000000,150.00,
"472437906_430055268","17",1000000,,1000000,150.00,
"472437907_0","17",1000000,,1000000,150.00,
"472437908_0","09",1000000,,1000000,150.00,
"472437915_0","17",1000000,,1000000,150.00,
"472437916_430055318","17",1000000,,1000000,150.00,
"472437918_0","09",1000000,,1000000,150.00,
"472437127_430050328","05",300000,,100000,150.00,
"472437953_0","17",1000000,,1000000,150.00,
"472437956_430055688","17",1000000,,1000000,150.00,
"472437958_0","09",1000000,,1000000,150.00,
"472437967_0","17",1000000,,1000000,150.00,
"472437968_430055769","17",1000000,,1000000,150.00,
"472437970_0","09",1000000,,1000000,150.00,
"472437986_0","17",1000000,,1000000,150.00,
"472437987_430055805","17",1000000,,1000000,150.00,
"472437989_0","09",1000000,,1000000,150.00,
"472437993_0","17",1000000,,1000000,150.00,
"472437994_430055836","17",1000000,,1000000,150.00,
"472437996_0","09",1000000,,1000000,150.00,
"472438011_0","17",1000000,,1000000,150.00,
"472438013_430055951","17",1000000,,1000000,150.00,
"472438016_0","09",1000000,,1000000,150.00,
"472438024_0","17",1000000,,1000000,150.00,
"472438025_430056033","17",1000000,,1000000,150.00,
"472438027_0","09",1000000,,1000000,150.00,
"472438032_0","17",1000000,,1000000,150.00,
"472438033_430056064","17",1000000,,1000000,150.00,
"472438037_0","09",1000000,,1000000,150.00,
"472438042_0","17",1000000,,1000000,150.00,
"472438043_430056095","17",1000000,,1000000,150.00,
"472438045_0","09",1000000,,1000000,150.00,
"472438048_0","17",1000000,,1000000,150.00,
"472438049_430056114","17",1000000,,1000000,150.00,
"472438051_0","09",1000000,,1000000,150.00,
"472438058_0","17",1000000,,1000000,150.00,
"472438060_430056159","17",1000000,,1000000,150.00,
"472438062_0","09",1000000,,1000000,150.00,
"472438065_0","17",1000000,,1000000,150.00,
"472438066_430056176","17",1000000,,1000000,150.00,
"472438068_0","09",1000000,,1000000,150.00,
"472438268_0","17",1000000,,1000000,150.00,
"472438269_430058347","17",1000000,,1000000,150.00,
"472438271_0","09",1000000,,1000000,150.00,
"472438275_0","17",1000000,,1000000,150.00,
"472438276_430058364","17",1000000,,1000000,150.00,
"472438278_0","09",1000000,,1000000,150.00,
"472438285_0","17",1000000,,1000000,150.00,
"472438286_430058414","17",1000000,,1000000,150.00,
"472438290_0","09",1000000,,1000000,150.00,
"472438297_0","17",1000000,,1000000,150.00,
"472438298_430058445","17",1000000,,1000000,150.00,
"472438300_0","09",1000000,,1000000,150.00,
"472438303_0","17",1000000,,1000000,150.00,
"472438306_430058476","17",1000000,,1000000,150.00,
"472438308_0","09",1000000,,1000000,150.00,
"472438313_0","17",1000000,,1000000,150.00,
"472438314_430058512","17",1000000,,1000000,150.00,
"472438316_0","09",1000000,,1000000,150.00,
"472438322_0","17",1000000,,1000000,150.00,
"472438325_430058557","17",1000000,,1000000,150.00,
"472438326_0","09",1000000,,1000000,150.00,
"472438329_0","17",1000000,,1000000,150.00,
"472438332_430058574","17",1000000,,1000000,150.00,
"472438333_0","09",1000000,,1000000,150.00,
"472438338_0","17",1000000,,1000000,150.00,
"472438341_430058591","17",1000000,,1000000,150.00,
"472438342_0","09",1000000,,1000000,150.00,
"472438344_0","17",1000000,,1000000,150.00,
"472438347_430058610","17",1000000,,1000000,150.00,
